"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr11",68950239,68950728,490,"*",".",744,".",28.64492,-1,5.02121,245,"Distal Intergenic",11,68937740,68940601,2862,1,"3508","ENST00000544521.1",12499,"ENSG00000132740","IGHMBP2","immunoglobulin mu DNA binding protein 2"
"chr2",68715350,68715839,490,"*",".",820,".",28.6435,-1,5.02121,245,"Intron (ENST00000463483.5/9938, intron 2 of 7)",2,68734811,68826833,92023,1,"9938","ENST00000409202.8",-18972,"ENSG00000163219","ARHGAP25","Rho GTPase activating protein 25"
"chr12",53345374,53345863,490,"*",".",919,".",28.63965,-1,5.02121,245,"Promoter (<=1kb)",12,53328581,53345315,16735,2,"121340","ENST00000547755.1",-59,"ENSG00000170374","SP7","Sp7 transcription factor"
"chr8",72918513,72919002,490,"*",".",767,".",28.62829,-1,5.02121,245,"Intron (ENST00000523207.2/9312, intron 2 of 2)",8,73008856,73025699,16844,1,"7013","ENST00000678358.1",-89854,"ENSG00000147601","TERF1","telomeric repeat binding factor 1"
"chr5",54895714,54896203,490,"*",".",752,".",28.62828,-1,5.02121,245,"Intron (ENST00000736672.1/ENST00000736672.1, intron 1 of 1)",5,54883635,54885093,1459,1,"124900976","ENST00000736902.1",12079,"ENSG00000289060","LOC124900976","uncharacterized LOC124900976"
"chr2",20439470,20439959,490,"*",".",772,".",28.62801,-1,5.02121,245,"Distal Intergenic",2,20447074,20449440,2367,1,"388","ENST00000272233.6",-7115,"ENSG00000143878","RHOB","ras homolog family member B"
"chr1",155323165,155323695,531,"*",".",1000,".",28.62575,-1,5.02121,497,"Promoter (<=1kb)",1,155321117,155323132,2016,2,"284618","ENST00000746602.1",-33,"ENSG00000225855","RUSC1-AS1","RUSC1 antisense RNA 1"
"chr8",131861008,131861497,490,"*",".",893,".",28.62369,-1,5.02121,245,"Distal Intergenic",8,131904093,132013642,109550,1,"23167","ENST00000254624.10",-42596,"ENSG00000132294","EFR3A","EFR3 homolog A"
"chr6",31681326,31681815,490,"*",".",966,".",28.61741,-1,5.02121,245,"Promoter (<=1kb)",6,31676700,31681476,4777,2,"80741","ENST00000474395.5",0,"ENSG00000204428","LY6G5C","lymphocyte antigen 6 family member G5C"
"chr10",119198594,119199083,490,"*",".",1000,".",28.61263,-1,5.02121,245,"Intron (ENST00000826909.1/ENST00000826909.1, intron 2 of 2)",10,119207571,119459745,252175,1,"2869","ENST00000392870.3",-8488,"ENSG00000198873","GRK5","G protein-coupled receptor kinase 5"
"chr5",180605857,180606483,627,"*",".",945,".",28.61079,-1,5.02121,495,"Intron (ENST00000261937.11/2324, intron 29 of 29)",5,180603089,180611716,8628,2,"2324","ENST00000502603.5",5233,"ENSG00000037280","FLT4","fms related receptor tyrosine kinase 4"
"chr20",25247066,25247555,490,"*",".",698,".",28.61045,-1,5.02121,245,"Promoter (<=1kb)",20,25248085,25298012,49928,1,"5834","ENST00000216962.9",-530,"ENSG00000100994","PYGB","glycogen phosphorylase B"
"chr1",157170876,157171365,490,"*",".",928,".",28.60295,-1,5.02121,245,"Promoter (<=1kb)",1,157171116,157187405,16290,1,"107985211","ENST00000457239.2",0,"ENSG00000290592","LOC107985211","uncharacterized LOC107985211"
"chr15",68550380,68550979,600,"*",".",985,".",28.60267,-1,5.02121,490,"Distal Intergenic",15,68578993,68727806,148814,1,"10391","ENST00000261861.10",-28014,"ENSG00000103647","CORO2B","coronin 2B"
"chr1",201792941,201793569,629,"*",".",990,".",28.6024,-1,5.02121,516,"3' UTR",1,201786550,201803706,17157,1,"89796","ENST00000477118.2",6391,"ENSG00000134369","NAV1","neuron navigator 1"
"chr17",31517519,31518008,490,"*",".",951,".",28.60171,-1,5.02121,245,"Promoter (2-3kb)",17,31520906,31527593,6688,1,"84440","ENST00000585058.1",-2898,"ENSG00000131242","RAB11FIP4","RAB11 family interacting protein 4"
"chr18",2570775,2571264,490,"*",".",850,".",28.59492,-1,5.02121,245,"Promoter (<=1kb)",18,2554786,2571233,16448,2,"64863","ENST00000577166.5",0,"ENSG00000101574","METTL4","methyltransferase 4, N6-adenosine"
"chr3",184727397,184727907,511,"*",".",1000,".",28.5929,-1,5.02121,460,"Promoter (1-2kb)",3,184725979,184738949,12971,1,"107986163","ENST00000610001.2",1418,"ENSG00000272970","LOC107986163","uncharacterized LOC107986163"
"chr2",200618492,200618981,490,"*",".",941,".",28.58987,-1,5.02121,245,"Intron (ENST00000374700.7/316, intron 16 of 34)",2,200609243,200671136,61894,1,"316","ENST00000485106.5",9249,"ENSG00000138356","AOX1","aldehyde oxidase 1"
"chr1",24952462,24952951,490,"*",".",710,".",28.58951,-1,5.02121,245,"Intron (ENST00000338888.4/864, intron 2 of 6)",1,24961345,24963097,1753,1,"105376878","ENST00000456316.1",-8394,NA,"RUNX3-AS1","RUNX3 antisense RNA 1"
"chr7",6424162,6424651,490,"*",".",952,".",28.58776,-1,5.02121,245,"Promoter (1-2kb)",7,6409126,6422803,13678,2,"221955","ENST00000462934.5",-1359,"ENSG00000164535","DAGLB","diacylglycerol lipase beta"
"chr12",108099017,108099506,490,"*",".",927,".",28.58663,-1,5.02121,245,"Distal Intergenic",12,108129288,108250537,121250,1,"9671","ENST00000547525.6",-29782,"ENSG00000075035","WSCD2","WSC domain containing 2"
"chrX",44012406,44012895,490,"*",".",956,".",28.58528,-1,5.02121,245,"Distal Intergenic",23,43948791,43973395,24605,2,"4693","ENST00000647044.1",-39011,"ENSG00000124479","NDP","norrin cystine knot growth factor NDP"
"chr5",102670183,102670672,490,"*",".",951,".",28.58208,-1,5.02121,245,"Promoter (<=1kb)",5,102609586,102671300,61715,2,"285708","ENST00000769656.1",628,"ENSG00000250682","LINC00491","long intergenic non-protein coding RNA 491"
"chr12",49088203,49088683,481,"*",".",1000,".",28.57896,-1,5.02121,419,"Promoter (1-2kb)",12,49090208,49093201,2994,1,"105369759","ENST00000553174.1",-1525,"ENSG00000257346","DHH-AS1","DHH antisense RNA 1"
"chr14",77376859,77377348,490,"*",".",993,".",28.57777,-1,5.02121,245,"Promoter (<=1kb)",14,77335029,77377094,42066,2,"283578","ENST00000216468.8",0,"ENSG00000100580","TMED8","transmembrane p24 trafficking protein family member 8"
"chr19",54359555,54359690,136,"*",".",949,".",28.57632,-1,5.02121,69,"Promoter (1-2kb)",19,54358006,54360949,2944,2,"3903","ENST00000622064.1",1259,"ENSG00000167613","LAIR1","leukocyte associated immunoglobulin like receptor 1"
"chr1",156356852,156357326,475,"*",".",1000,".",28.57286,-1,5.02121,446,"Intron (ENST00000413555.5/7203, intron 1 of 7)",1,156320839,156367837,46999,2,"7203","ENST00000463132.5",10511,"ENSG00000163468","CCT3","chaperonin containing TCP1 subunit 3"
"chr22",30755582,30756071,490,"*",".",958,".",28.57142,-1,5.02121,245,"Intron (ENST00000438716.3/23762, intron 3 of 14)",22,30764253,30870613,106361,1,"23762","ENST00000477355.5",-8182,"ENSG00000184792","OSBP2","oxysterol binding protein 2"
"chr11",130069194,130069683,490,"*",".",947,".",28.56917,-1,5.02121,245,"Promoter (<=1kb)",11,130069837,130110637,40801,1,"334","ENST00000532456.5",-154,"ENSG00000084234","APLP2","amyloid beta precursor like protein 2"
"chr15",70486189,70486678,490,"*",".",576,".",28.56704,-1,5.02121,245,"Distal Intergenic",15,70503907,70504878,972,2,"105370880","ENST00000766130.1",18200,"ENSG00000259473","LINC02205","long intergenic non-protein coding RNA 2205"
"chr12",27123809,27124298,490,"*",".",981,".",28.5663,-1,5.02121,245,"Intron (ENST00000545069.1/ENST00000545069.1, intron 2 of 7)",12,27081057,27082578,1522,2,"728858","ENST00000429849.3",-41231,"ENSG00000214700","C12orf71","chromosome 12 open reading frame 71"
"chr15",77633298,77633935,638,"*",".",1000,".",28.55956,-1,5.02121,554,"Promoter (<=1kb)",15,77613027,77632912,19886,2,"84894","ENST00000355300.7",-386,"ENSG00000169783","LINGO1","leucine rich repeat and Ig domain containing 1"
"chr12",51341372,51341861,490,"*",".",1000,".",28.55779,-1,5.02121,427,"Exon (ENST00000293636.2/1990, exon 5 of 8)",12,51328442,51346679,18238,2,"1990","ENST00000293636.2",4818,"ENSG00000139610","CELA1","chymotrypsin like elastase 1"
"chr15",63436764,63437253,490,"*",".",952,".",28.55684,-1,5.02121,245,"Exon (ENST00000821131.1/102723344, exon 4 of 4)",15,63390230,63438320,48091,1,"102723344","ENST00000559821.2",46534,NA,"LINC02568","long intergenic non-protein coding RNA 2568"
"chr3",119627402,119627891,490,"*",".",967,".",28.55535,-1,5.02121,245,"Intron (ENST00000488919.5/51365, intron 8 of 9)",3,119608897,119620193,11297,1,"51365","ENST00000475963.1",18505,"ENSG00000144837","PLA1A","phospholipase A1 member A"
"chr5",31638654,31639143,490,"*",".",914,".",28.55499,-1,5.02121,245,"Promoter (<=1kb)",5,31639131,32110932,471802,1,"23037","ENST00000438447.2",0,"ENSG00000133401","PDZD2","PDZ domain containing 2"
"chr3",100590547,100590967,421,"*",".",1000,".",28.55354,-1,5.02121,401,"Distal Intergenic",3,100609601,100695479,85879,1,"84873","ENST00000273352.8",-18634,"ENSG00000144820","ADGRG7","adhesion G protein-coupled receptor G7"
"chr2",227545854,227546343,490,"*",".",953,".",28.55055,-1,5.02121,245,"Intron (ENST00000409979.6/3267, intron 11 of 13)",2,227536955,227554912,17958,1,"3267","ENST00000458212.1",8899,"ENSG00000173744","AGFG1","ArfGAP with FG repeats 1"
"chr4",56435371,56435860,490,"*",".",957,".",28.55007,-1,5.02121,245,"Promoter (<=1kb)",4,56435741,56461361,25621,1,"10606","ENST00000514888.5",0,"ENSG00000128050","PAICS","phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase"
"chr2",85561345,85561834,490,"*",".",947,".",28.54769,-1,5.02121,245,"Promoter (<=1kb)",2,85544720,85561493,16774,2,"2677","ENST00000233838.9",0,"ENSG00000115486","GGCX","gamma-glutamyl carboxylase"
"chr11",62542696,62543238,543,"*",".",1000,".",28.54761,-1,5.02121,479,"Promoter (2-3kb)",11,62534046,62545663,11618,2,"79026","ENST00000528508.5",2425,"ENSG00000124942","AHNAK","AHNAK nucleoprotein"
"chr2",27754020,27754601,582,"*",".",1000,".",28.54714,-1,5.02121,490,"Exon (ENST00000813447.1/105374378, exon 4 of 5)",2,27771717,27779734,8018,1,"9553","ENST00000379666.7",-17116,"ENSG00000243147","MRPL33","mitochondrial ribosomal protein L33"
"chr1",150829722,150830211,490,"*",".",949,".",28.5452,-1,5.02121,245,"Promoter (<=1kb)",1,150829110,150830382,1273,2,"405","ENST00000478972.2",171,"ENSG00000143437","ARNT","aryl hydrocarbon receptor nuclear translocator"
"chr1",23216839,23217328,490,"*",".",632,".",28.54216,-1,5.02121,245,"Promoter (<=1kb)",1,23191895,23217502,25608,2,"3352","ENST00000374619.2",174,"ENSG00000179546","HTR1D","5-hydroxytryptamine receptor 1D"
"chr17",68288700,68289189,490,"*",".",721,".",28.53911,-1,5.02121,245,"Promoter (1-2kb)",17,68267026,68291116,24091,2,"9120","ENST00000327268.8",1927,"ENSG00000108932","SLC16A6","solute carrier family 16 member 6"
"chr19",14221583,14222072,490,"*",".",956,".",28.53221,-1,5.02121,245,"Distal Intergenic",19,14147743,14206187,58445,2,"22859","ENST00000340736.10",-15396,"ENSG00000072071","ADGRL1","adhesion G protein-coupled receptor L1"
"chr9",133348169,133348658,490,"*",".",969,".",28.53203,-1,5.02121,245,"Promoter (<=1kb)",9,133348218,133350695,2478,1,"6130","ENST00000496554.5",0,"ENSG00000148303","RPL7A","ribosomal protein L7a"
"chr9",126781746,126782236,491,"*",".",1000,".",28.53026,-1,5.02121,436,"Distal Intergenic",9,126805006,126838210,33205,1,"23099","ENST00000449886.5",-22770,"ENSG00000169155","ZBTB43","zinc finger and BTB domain containing 43"
"chr18",51621075,51621564,490,"*",".",555,".",28.52868,-1,5.02121,245,"Intron (ENST00000635680.1/100287225, intron 6 of 7)",18,51560821,51643939,83119,1,"100287225","ENST00000635103.1",60254,"ENSG00000227115","LINC01630","long intergenic non-protein coding RNA 1630"
"chr16",2785586,2786075,490,"*",".",562,".",28.52829,-1,5.02121,245,"Promoter (<=1kb)",16,2784944,2786605,1662,2,"260429","ENST00000571674.1",530,"ENSG00000103355","PRSS33","serine protease 33"
"chr20",50456445,50456934,490,"*",".",888,".",28.52665,-1,5.02121,245,"Distal Intergenic",20,50510321,50584760,74440,1,"5770","ENST00000541713.5",-53387,"ENSG00000196396","PTPN1","protein tyrosine phosphatase non-receptor type 1"
"chr1",169134098,169134587,490,"*",".",912,".",28.5254,-1,5.02121,245,"3' UTR",1,169122909,169132699,9791,1,"481","ENST00000687013.1",11189,"ENSG00000143153","ATP1B1","ATPase Na+/K+ transporting subunit beta 1"
"chr3",184354238,184354721,484,"*",".",1000,".",28.52197,-1,5.02121,422,"Promoter (<=1kb)",3,184354189,184354959,771,2,"1181","ENST00000636419.1",238,"ENSG00000114859","CLCN2","chloride voltage-gated channel 2"
"chr6",123715176,123715665,490,"*",".",929,".",28.51764,-1,5.02121,245,"Distal Intergenic",6,123501830,123637189,135360,2,"10345","ENST00000546248.6",-77987,"ENSG00000186439","TRDN","triadin"
"chrX",15493419,15493908,490,"*",".",919,".",28.51556,-1,5.02121,245,"Promoter (<=1kb)",23,15384799,15493564,108766,2,"8544","ENST00000380421.3",0,"ENSG00000087842","PIR","pirin"
"chrX",26653537,26654026,490,"*",".",950,".",28.51288,-1,5.02121,245,"Intron (ENST00000674719.1/ENST00000674719.1, intron 3 of 3)",23,26558247,26561052,2806,1,"139538","ENST00000569334.2",95290,"ENSG00000293226","VENTXP1","VENT homeobox pseudogene 1"
"chr11",2836945,2837434,490,"*",".",836,".",28.51191,-1,5.02121,245,"Intron (ENST00000496887.7/3784, intron 15 of 15)",11,2840143,2846222,6080,2,"338653","ENST00000737304.1",8788,"ENSG00000229414","KCNQ1-AS1","KCNQ1 antisense RNA 1"
"chr4",67393691,67394128,438,"*",".",1000,".",28.51185,-1,5.02121,405,"Distal Intergenic",4,67418542,67421054,2513,2,"101927237","ENST00000503987.1",26926,"ENSG00000250075","LOC101927237","uncharacterized LOC101927237"
"chr1",214213869,214214358,490,"*",".",709,".",28.51139,-1,5.02121,245,"Distal Intergenic",1,214051194,214187773,136580,2,"105372911","ENST00000637598.1",-26096,NA,"LINC02775","long intergenic non-protein coding RNA 2775"
"chr2",108597113,108597602,490,"*",".",645,".",28.50899,-1,5.02121,245,"Intron (ENST00000695516.1/3987, intron 1 of 9)",2,108588497,108684433,95937,1,"3987","ENST00000695521.1",8616,"ENSG00000169756","LIMS1","LIM zinc finger domain containing 1"
"chr15",78709322,78709836,515,"*",".",1000,".",28.5083,-1,5.02121,478,"Promoter (1-2kb)",15,78686918,78708052,21135,2,"105370913","ENST00000560868.1",-1270,NA,"LOC105370913","uncharacterized LOC105370913"
"chr6",35449433,35449845,413,"*",".",963,".",28.50712,-1,5.02121,382,"Promoter (2-3kb)",6,35452338,35467102,14765,1,"2178","ENST00000229769.3",-2493,"ENSG00000112039","FANCE","FA complementation group E"
"chr1",165144746,165145218,473,"*",".",933,".",28.50241,-1,5.02121,444,"Distal Intergenic",1,165210627,165213090,2464,1,"105371561","ENST00000457106.1",-65409,NA,"LMX1A-AS2","LMX1A antisense RNA 2"
"chr4",124711403,124711892,490,"*",".",856,".",28.50175,-1,5.02121,245,"Promoter (<=1kb)",4,124664048,124712732,48685,2,"57182","ENST00000504087.6",840,"ENSG00000151458","ANKRD50","ankyrin repeat domain containing 50"
"chr12",65881888,65882377,490,"*",".",784,".",28.49979,-1,5.02121,245,"Promoter (<=1kb)",12,65851340,65882167,30828,2,"100129940","ENST00000439236.6",0,"ENSG00000197301","HMGA2-AS1","HMGA2 antisense RNA 1"
"chr6",136792933,136793440,508,"*",".",1000,".",28.49899,-1,5.02121,430,"Promoter (<=1kb)",6,136557046,136793097,236052,2,"4217","ENST00000698928.1",0,"ENSG00000197442","MAP3K5","mitogen-activated protein kinase kinase kinase 5"
"chr16",21278319,21278808,490,"*",".",950,".",28.49709,-1,5.02121,245,"Promoter (<=1kb)",16,21258521,21278290,19770,2,"1428","ENST00000572914.2",-29,"ENSG00000103316","CRYM","crystallin mu"
"chr2",222939178,222939644,467,"*",".",1000,".",28.49622,-1,5.02121,441,"Intron (ENST00000392066.7/2181, intron 15 of 15)",2,222933018,222941824,8807,1,"2181","ENST00000495541.1",6160,"ENSG00000123983","ACSL3","acyl-CoA synthetase long chain family member 3"
"chrX",50448564,50449053,490,"*",".",755,".",28.49595,-1,5.02121,245,"Intron (ENST00000611977.2/139189, intron 1 of 27)",23,50365409,50470825,105417,2,"139189","ENST00000611977.2",21772,"ENSG00000274588","DGKK","diacylglycerol kinase kappa"
"chr7",21507616,21508056,441,"*",".",1000,".",28.4954,-1,5.02121,436,"Intron (ENST00000448246.1/6671, intron 4 of 4)",7,21543039,21901839,358801,1,"8701","ENST00000409508.8",-34983,"ENSG00000105877","DNAH11","dynein axonemal heavy chain 11"
"chr19",3178531,3179020,490,"*",".",1000,".",28.4936,-1,5.02121,245,"Promoter (<=1kb)",19,3178769,3180332,1564,1,"8698","ENST00000246115.5",0,"ENSG00000125910","S1PR4","sphingosine-1-phosphate receptor 4"
"chr10",3467205,3467694,490,"*",".",937,".",28.48569,-1,5.02121,245,"Promoter (<=1kb)",10,3433508,3467578,34071,2,"101927880","ENST00000783315.1",0,"ENSG00000233321","LINC02669","long intergenic non-protein coding RNA 2669"
"chr15",37134562,37135051,490,"*",".",785,".",28.48082,-1,5.02121,245,"Distal Intergenic",15,36891022,37101299,210278,2,"4212","ENST00000340545.9",-33263,"ENSG00000134138","MEIS2","Meis homeobox 2"
"chr17",48908180,48908669,490,"*",".",944,".",28.47845,-1,5.02121,245,"Promoter (<=1kb)",17,48908407,48929056,20650,1,"65264","ENST00000360943.10",0,"ENSG00000159202","UBE2Z","ubiquitin conjugating enzyme E2 Z"
"chr19",10287639,10288128,490,"*",".",939,".",28.47559,-1,5.02121,245,"Promoter (<=1kb)",19,10287004,10288522,1519,1,"3386","ENST00000393717.2",635,"ENSG00000105371","ICAM4","intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)"
"chr3",43690348,43690837,490,"*",".",983,".",28.4752,-1,5.02121,245,"Promoter (<=1kb)",3,43600384,43690813,90430,2,"55129","ENST00000428831.1",0,"ENSG00000160746","ANO10","anoctamin 10"
"chr22",44623646,44624135,490,"*",".",782,".",28.47387,-1,5.02121,245,"Promoter (<=1kb)",22,44624072,44624796,725,1,"105373060","ENST00000834738.1",0,"ENSG00000308520","LOC105373060","uncharacterized LOC105373060"
"chr12",78120811,78121300,490,"*",".",932,".",28.47111,-1,5.02121,245,"Promoter (<=1kb)",12,78122262,78199414,77153,1,"89795","ENST00000550788.1",-962,"ENSG00000067798","NAV3","neuron navigator 3"
"chr19",38233668,38234219,552,"*",".",1000,".",28.46953,-1,5.02121,496,"Distal Intergenic",19,38211043,38229714,18672,2,"8193","ENST00000686058.1",-3954,"ENSG00000011332","DPF1","double PHD fingers 1"
"chr13",77317129,77317618,490,"*",".",574,".",28.46739,-1,5.02121,245,"Intron (ENST00000682321.1/23077, intron 1 of 84)",13,77326200,77328196,1997,1,"107984564","ENST00000805111.1",-8582,"ENSG00000304645","LOC107984564","uncharacterized LOC107984564"
"chr17",4768172,4768661,490,"*",".",879,".",28.46673,-1,5.02121,245,"Distal Intergenic",17,4771884,4783213,11330,1,"9032","ENST00000576530.2",-3223,"ENSG00000142484","TM4SF5","transmembrane 4 L six family member 5"
"chr20",672961,673450,490,"*",".",885,".",28.46139,-1,5.02121,245,"Promoter (2-3kb)",20,646626,675800,29175,2,"140809","ENST00000488788.2",2350,"ENSG00000271303","SRXN1","sulfiredoxin 1"
"chr2",169141775,169142199,425,"*",".",1000,".",28.46054,-1,5.02121,388,"Promoter (2-3kb)",2,169132600,169139663,7064,2,"4036","ENST00000491228.1",-2112,"ENSG00000081479","LRP2","LDL receptor related protein 2"
"chr5",139637576,139638065,490,"*",".",939,".",28.45776,-1,5.02121,245,"Exon (ENST00000757103.1/ENST00000757103.1, exon 1 of 1)",5,139647299,139680729,33431,1,"51523","ENST00000502295.1",-9234,"ENSG00000171604","CXXC5","CXXC finger protein 5"
"chr17",565482,565971,490,"*",".",853,".",28.45618,-1,5.02121,245,"Promoter (<=1kb)",17,551669,564985,13317,2,"55275","ENST00000680702.1",-497,"ENSG00000141252","VPS53","VPS53 subunit of GARP complex"
"chr14",50599900,50600389,490,"*",".",733,".",28.45285,-1,5.02121,245,"Intron (ENST00000556478.3/51062, intron 7 of 13)",14,50595082,50632656,37575,1,"51062","ENST00000683037.1",4818,"ENSG00000198513","ATL1","atlastin GTPase 1"
"chr10",79914543,79915032,490,"*",".",807,".",28.45057,-1,5.02121,245,"Intron (ENST00000818197.1/100288974, intron 3 of 5)",10,79911178,79923118,11941,1,"8512","ENST00000818207.1",3365,"ENSG00000293431","MBL1P","mannose binding lectin 1, pseudogene"
